path	size_bytes	sha256	kind	round	source
rounds/B699-D-i3-round21-negative-JB-cone-closure-20260924/sources/REGISTRY.json	791	9bafebf55215e8f60bfa0327572fcff8b138b02993daf1031df36ec8e176c1fd	extracted_original_package_member	21	B699-D-i3-round21-negative-JB-cone-closure-20260924.zip!/B699-D-i3-round21-negative-JB-cone-closure-20260924/sources/REGISTRY.json
rounds/B699-D-i3-round21-negative-JB-cone-closure-20260924/sources/ROUND10_PROOFS.md	12565	25f85e80bcc4b8d312e4fdb65b2139e359dc45e55add8187674e46e335dc9754	extracted_original_package_member	21	B699-D-i3-round21-negative-JB-cone-closure-20260924.zip!/B699-D-i3-round21-negative-JB-cone-closure-20260924/sources/ROUND10_PROOFS.md
rounds/B699-D-i3-round21-negative-JB-cone-closure-20260924/sources/ROUND19_PROOFS.md	10022	56859119919754f38bc734140d5638817860dcd35261605481b93709412d4020	extracted_original_package_member	21	B699-D-i3-round21-negative-JB-cone-closure-20260924.zip!/B699-D-i3-round21-negative-JB-cone-closure-20260924/sources/ROUND19_PROOFS.md
rounds/B699-D-i3-round21-negative-JB-cone-closure-20260924/sources/ROUND20_FAILURES.md	1763	f6fabe44ca5132080fc22ff7847efbfec8889ea6b99cf94ac7b45f447b778a8d	extracted_original_package_member	21	B699-D-i3-round21-negative-JB-cone-closure-20260924.zip!/B699-D-i3-round21-negative-JB-cone-closure-20260924/sources/ROUND20_FAILURES.md
rounds/B699-D-i3-round21-negative-JB-cone-closure-20260924/sources/ROUND20_HANDOFF.md	1744	c144c64190bbb2653231264cc14cbd0330089035c42da82971d96a1b350bed5d	extracted_original_package_member	21	B699-D-i3-round21-negative-JB-cone-closure-20260924.zip!/B699-D-i3-round21-negative-JB-cone-closure-20260924/sources/ROUND20_HANDOFF.md
rounds/B699-D-i3-round21-negative-JB-cone-closure-20260924/sources/ROUND20_PROOFS.md	8996	57fd64b4ce5f2ad8eff813d8c8b424cd77e82367b87a5b3e93c47c5da5c569a7	extracted_original_package_member	21	B699-D-i3-round21-negative-JB-cone-closure-20260924.zip!/B699-D-i3-round21-negative-JB-cone-closure-20260924/sources/ROUND20_PROOFS.md
rounds/B699-D-i3-round22-remainder-septic-cone-20260924/CONTENTS.txt	575	9ec58f61120afc365af238fabe2e2e380edb2bb08c63ffecd3cb3cfba4411582	extracted_original_package_member	22	B699-D-i3-round22-remainder-septic-cone-20260924.zip!/B699-D-i3-round22-remainder-septic-cone-20260924/CONTENTS.txt
rounds/B699-D-i3-round22-remainder-septic-cone-20260924/ENVIRONMENT.json	240	48760f3516903feec4d922ab28d21e95296a9b04598354fb97909e41eb97c813	extracted_original_package_member	22	B699-D-i3-round22-remainder-septic-cone-20260924.zip!/B699-D-i3-round22-remainder-septic-cone-20260924/ENVIRONMENT.json
rounds/B699-D-i3-round22-remainder-septic-cone-20260924/FAILURES.md	2095	83432f44d40f22fe4d25c5671823b60bf842d9cd993630993eed363f9a963cd9	extracted_original_package_member	22	B699-D-i3-round22-remainder-septic-cone-20260924.zip!/B699-D-i3-round22-remainder-septic-cone-20260924/FAILURES.md
rounds/B699-D-i3-round22-remainder-septic-cone-20260924/FRONTIER.json	993	29efd3e49c2fd3e3012d8f4f0a924d08d1443db27eae35221c475bc1cb9369ba	extracted_original_package_member	22	B699-D-i3-round22-remainder-septic-cone-20260924.zip!/B699-D-i3-round22-remainder-septic-cone-20260924/FRONTIER.json
rounds/B699-D-i3-round22-remainder-septic-cone-20260924/HANDOFF.md	2042	d39fe6f5c0e5f98d95654b8b8aea7a64f377b89e8eb8155079cb088cbd18c7ad	extracted_original_package_member	22	B699-D-i3-round22-remainder-septic-cone-20260924.zip!/B699-D-i3-round22-remainder-septic-cone-20260924/HANDOFF.md
rounds/B699-D-i3-round22-remainder-septic-cone-20260924/PROOFS.md	10990	872c8b64c8e99ed7c8ee6393ba66bc00af3ed0c27f5b03e2f418b21eed60feee	extracted_original_package_member	22	B699-D-i3-round22-remainder-septic-cone-20260924.zip!/B699-D-i3-round22-remainder-septic-cone-20260924/PROOFS.md
rounds/B699-D-i3-round22-remainder-septic-cone-20260924/README.md	324	13cc985635faa7bddb486842f1f090d1d5d295fad9d88fdae239895d6dfb9f78	extracted_original_package_member	22	B699-D-i3-round22-remainder-septic-cone-20260924.zip!/B699-D-i3-round22-remainder-septic-cone-20260924/README.md
rounds/B699-D-i3-round22-remainder-septic-cone-20260924/REPLAY.md	703	3d0eb4386c435f4531da5c7c960950681fe6249c0b59824198d4a3274cae596b	extracted_original_package_member	22	B699-D-i3-round22-remainder-septic-cone-20260924.zip!/B699-D-i3-round22-remainder-septic-cone-20260924/REPLAY.md
rounds/B699-D-i3-round22-remainder-septic-cone-20260924/REPORT.md	4961	8b344d13748efcc96c83940bf86b596398ab1a5e1064bb033314c91f5e16b6c6	extracted_original_package_member	22	B699-D-i3-round22-remainder-septic-cone-20260924.zip!/B699-D-i3-round22-remainder-septic-cone-20260924/REPORT.md
rounds/B699-D-i3-round22-remainder-septic-cone-20260924/RESEARCH_LOG.md	1189	619f6c0107e24ff81b9e9be24164c2128189dedcc4fa5046ef2f627f7127348c	extracted_original_package_member	22	B699-D-i3-round22-remainder-septic-cone-20260924.zip!/B699-D-i3-round22-remainder-septic-cone-20260924/RESEARCH_LOG.md
rounds/B699-D-i3-round22-remainder-septic-cone-20260924/SHA256SUMS	2478	414a61384d81f86b85ddf7942093fb97a316b1b6e58df11ca7ad6ad65ea020ad	extracted_original_package_member	22	B699-D-i3-round22-remainder-septic-cone-20260924.zip!/B699-D-i3-round22-remainder-septic-cone-20260924/SHA256SUMS
rounds/B699-D-i3-round22-remainder-septic-cone-20260924/SOURCE_ADOPTION.md	1145	20ff6f5d1ba8ff9c25233d131ac6df1e09f025984b31d60f3631378f2d97ae20	extracted_original_package_member	22	B699-D-i3-round22-remainder-septic-cone-20260924.zip!/B699-D-i3-round22-remainder-septic-cone-20260924/SOURCE_ADOPTION.md
rounds/B699-D-i3-round22-remainder-septic-cone-20260924/certificates/small_C_terminal.json	25055	9ebf6291262d9b7e52473d6fd74e86959f62278f31ffb8428ea2cbf721610d4c	extracted_original_package_member	22	B699-D-i3-round22-remainder-septic-cone-20260924.zip!/B699-D-i3-round22-remainder-septic-cone-20260924/certificates/small_C_terminal.json
rounds/B699-D-i3-round22-remainder-septic-cone-20260924/code/arithmetic.py	1450	a74d16fde6afa151cdc8a5c4d19e33b8cda6f13ab497b438711b2438b0ba2de3	extracted_original_package_member	22	B699-D-i3-round22-remainder-septic-cone-20260924.zip!/B699-D-i3-round22-remainder-septic-cone-20260924/code/arithmetic.py
rounds/B699-D-i3-round22-remainder-septic-cone-20260924/code/generate.py	2772	a89ef9b99d1f4b948b07a046d78d5460598cb0e926c2716bd27418ef983d1a78	extracted_original_package_member	22	B699-D-i3-round22-remainder-septic-cone-20260924.zip!/B699-D-i3-round22-remainder-septic-cone-20260924/code/generate.py
rounds/B699-D-i3-round22-remainder-septic-cone-20260924/code/interval_regression.py	3526	cda95c480ef292bc7c196408d75e2f4d365d381d4f5e2599f2a9e8ed607c54a5	extracted_original_package_member	22	B699-D-i3-round22-remainder-septic-cone-20260924.zip!/B699-D-i3-round22-remainder-septic-cone-20260924/code/interval_regression.py
rounds/B699-D-i3-round22-remainder-septic-cone-20260924/code/symbolic_verify.py	2464	17519ffbe3e4679c858f472a371512d9af0df3381423b43b7a5e401654b79f49	extracted_original_package_member	22	B699-D-i3-round22-remainder-septic-cone-20260924.zip!/B699-D-i3-round22-remainder-septic-cone-20260924/code/symbolic_verify.py
rounds/B699-D-i3-round22-remainder-septic-cone-20260924/code/verify.py	7656	4f0a45a79b14f622f2fdba848b43523874fc3a1980933c05bfbbc1b21a23ac1f	extracted_original_package_member	22	B699-D-i3-round22-remainder-septic-cone-20260924.zip!/B699-D-i3-round22-remainder-septic-cone-20260924/code/verify.py
rounds/B699-D-i3-round22-remainder-septic-cone-20260924/outputs/intervals.json	5230	0767822ec4913ccd6a1ab5168c54d14eddaec55bf947152a009f8f7098125b5e	extracted_original_package_member	22	B699-D-i3-round22-remainder-septic-cone-20260924.zip!/B699-D-i3-round22-remainder-septic-cone-20260924/outputs/intervals.json
rounds/B699-D-i3-round22-remainder-septic-cone-20260924/outputs/replay.json	2637	ba2b3d611c5a4f9365746e20cdd80c285390ec322d28a4aaba96e28c871ac5c8	extracted_original_package_member	22	B699-D-i3-round22-remainder-septic-cone-20260924.zip!/B699-D-i3-round22-remainder-septic-cone-20260924/outputs/replay.json
rounds/B699-D-i3-round22-remainder-septic-cone-20260924/outputs/replay.log	510	7d78df9b140ab2c7d9e35835d5deca4d7c5d89c7c307d3067a1381f3550c4ffe	extracted_original_package_member	22	B699-D-i3-round22-remainder-septic-cone-20260924.zip!/B699-D-i3-round22-remainder-septic-cone-20260924/outputs/replay.log
rounds/B699-D-i3-round22-remainder-septic-cone-20260924/outputs/symbolic.json	485	abe5768975cc293f339548bdd87dbfbed87b37e6f3402a10a7f0afbc6e16082c	extracted_original_package_member	22	B699-D-i3-round22-remainder-septic-cone-20260924.zip!/B699-D-i3-round22-remainder-septic-cone-20260924/outputs/symbolic.json
rounds/B699-D-i3-round22-remainder-septic-cone-20260924/replay.sh	680	b6ea6ffa7f3aaa3a159cfce19e49319ccd033e95787f9989caa35fcee99e251d	extracted_original_package_member	22	B699-D-i3-round22-remainder-septic-cone-20260924.zip!/B699-D-i3-round22-remainder-septic-cone-20260924/replay.sh
rounds/B699-D-i3-round22-remainder-septic-cone-20260924/requirements-symbolic.txt	14	25f9f1fb1988b230147a1d3092d34e09c069eb7a6c6d6df46b3973b9f2d36efc	extracted_original_package_member	22	B699-D-i3-round22-remainder-septic-cone-20260924.zip!/B699-D-i3-round22-remainder-septic-cone-20260924/requirements-symbolic.txt
rounds/B699-D-i3-round22-remainder-septic-cone-20260924/sources/OVERVIEW-2026-09-22.md.txt	4397	4ad5a387242d834c57d08cebf011ed82507bd5f9bf661589a323f98b480c56c5	extracted_original_package_member	22	B699-D-i3-round22-remainder-septic-cone-20260924.zip!/B699-D-i3-round22-remainder-septic-cone-20260924/sources/OVERVIEW-2026-09-22.md.txt
rounds/B699-D-i3-round22-remainder-septic-cone-20260924/sources/REGISTRY.json	470	28719511920f9be0ee8f251e1689233a609a6322a524e1cd3e4efa18662fece6	extracted_original_package_member	22	B699-D-i3-round22-remainder-septic-cone-20260924.zip!/B699-D-i3-round22-remainder-septic-cone-20260924/sources/REGISTRY.json
rounds/B699-D-i3-round22-remainder-septic-cone-20260924/sources/ROUND20_PROOFS.md	8996	57fd64b4ce5f2ad8eff813d8c8b424cd77e82367b87a5b3e93c47c5da5c569a7	extracted_original_package_member	22	B699-D-i3-round22-remainder-septic-cone-20260924.zip!/B699-D-i3-round22-remainder-septic-cone-20260924/sources/ROUND20_PROOFS.md
rounds/B699-D-i3-round22-remainder-septic-cone-20260924/sources/ROUND21_FAILURES.md	2570	0ed0edd0cdfc6b84b16b27eb09f6cf4acab336fc6a71f21852028faa9a76738c	extracted_original_package_member	22	B699-D-i3-round22-remainder-septic-cone-20260924.zip!/B699-D-i3-round22-remainder-septic-cone-20260924/sources/ROUND21_FAILURES.md
rounds/B699-D-i3-round22-remainder-septic-cone-20260924/sources/ROUND21_HANDOFF.md	2336	0b22df201b0b475b3e549adcfbe67d0f9bad3a07af241dfebcd97b0b8e915ca1	extracted_original_package_member	22	B699-D-i3-round22-remainder-septic-cone-20260924.zip!/B699-D-i3-round22-remainder-septic-cone-20260924/sources/ROUND21_HANDOFF.md
rounds/B699-D-i3-round22-remainder-septic-cone-20260924/sources/ROUND21_PROOFS.md	10566	9e9b68fe4ce42d058e44f5199d71c7d1b021a504bfd6798c6ff835cb40c8ec11	extracted_original_package_member	22	B699-D-i3-round22-remainder-septic-cone-20260924.zip!/B699-D-i3-round22-remainder-septic-cone-20260924/sources/ROUND21_PROOFS.md
standalone_attachments/B699-D-i3-round13-split5-rank-sieve-20260922/REPORT.md	5478	d789be411358656479c3834cd2221df26c15ec1cc53d89948f1ea75251944798	original_standalone_attachment	13	B699-D-i3-round13-split5-rank-sieve-20260922/REPORT.md
standalone_attachments/B699-D-i3-round14-rank-exponent-antichain-20260922/HANDOFF.md	1646	12904dff8c8128e0bf97caf677afaea3d1ee088d9121e1a2ebaab24e7fe054f0	original_standalone_attachment	14	B699-D-i3-round14-rank-exponent-antichain-20260922/HANDOFF.md
standalone_attachments/B699-D-i3-round14-rank-exponent-antichain-20260922/PROOFS.md	8615	69f20e11a2a83e45d01c210c2d7c36a025d7e54e37f7f79d1e21c723565508c3	original_standalone_attachment	14	B699-D-i3-round14-rank-exponent-antichain-20260922/PROOFS.md
standalone_attachments/B699-D-i3-round14-rank-exponent-antichain-20260922/REPLAY.md	827	bc3a1e5fc6b92e11b63afa5ba73d19d56e7a28c1155b5a1893f0067d5ceff490	original_standalone_attachment	14	B699-D-i3-round14-rank-exponent-antichain-20260922/REPLAY.md
standalone_attachments/B699-D-i3-round14-rank-exponent-antichain-20260922/REPORT.md	9025	890b78a4f05a8675f0a71c361f09548d6abbba2e6f647277f424b9536268e902	original_standalone_attachment	14	B699-D-i3-round14-rank-exponent-antichain-20260922/REPORT.md
standalone_attachments/B699-D-i3-round15-cz-gcd-finiteness-20260922/FAILURES.md	1334	9e8fc26872dfe8ba9a31b0c1e181ab88c719b5c87e3b88d3301158b0c97186c0	original_standalone_attachment	15	B699-D-i3-round15-cz-gcd-finiteness-20260922/FAILURES.md
standalone_attachments/B699-D-i3-round15-cz-gcd-finiteness-20260922/HANDOFF.md	1517	021e2f6b5d5b873cab687a6279d274255b29c5d2d81b2895ac31d4af5246b49d	original_standalone_attachment	15	B699-D-i3-round15-cz-gcd-finiteness-20260922/HANDOFF.md
standalone_attachments/B699-D-i3-round15-cz-gcd-finiteness-20260922/PROOFS.md	5711	f7aefc24cba2c2391450424e6221aaf728db8c3de8cb165d0197053e97923a89	original_standalone_attachment	15	B699-D-i3-round15-cz-gcd-finiteness-20260922/PROOFS.md
standalone_attachments/B699-D-i3-round15-cz-gcd-finiteness-20260922/REPLAY.md	450	6ae6f5d82f616f30c358a943a7f233bab328d7ec6ec533eb51953e0bf10dd8d2	original_standalone_attachment	15	B699-D-i3-round15-cz-gcd-finiteness-20260922/REPLAY.md
standalone_attachments/B699-D-i3-round15-cz-gcd-finiteness-20260922/REPORT.md	6419	a017c876a30df6b14242717831ad90665791339e95bcc8592229169293847144	original_standalone_attachment	15	B699-D-i3-round15-cz-gcd-finiteness-20260922/REPORT.md
standalone_attachments/B699-D-i3-round16-matveev-effective-bridge-20260922/FAILURES.md	1455	b320fcfa8aff812a07d56c54c94c189c811de95f4da19cbbac443e2a51eb6e4f	original_standalone_attachment	16	B699-D-i3-round16-matveev-effective-bridge-20260922/FAILURES.md
standalone_attachments/B699-D-i3-round16-matveev-effective-bridge-20260922/HANDOFF.md	1816	d9b984d20a96a3b6be5c13ef5c18fe137fb027c2078efd407d059c2a8e9dc71b	original_standalone_attachment	16	B699-D-i3-round16-matveev-effective-bridge-20260922/HANDOFF.md
standalone_attachments/B699-D-i3-round16-matveev-effective-bridge-20260922/PROOFS.md	10158	6092555c5ec30cc25b7c99a902607ecc26824987fef33c1c63a94c38d725cd1e	original_standalone_attachment	16	B699-D-i3-round16-matveev-effective-bridge-20260922/PROOFS.md
standalone_attachments/B699-D-i3-round16-matveev-effective-bridge-20260922/REPLAY.md	727	db33e0a62184e2187c8d6fd7abe9de6e7ac920ac405360a6aba329df21d2a768	original_standalone_attachment	16	B699-D-i3-round16-matveev-effective-bridge-20260922/REPLAY.md
standalone_attachments/B699-D-i3-round16-matveev-effective-bridge-20260922/REPORT.md	3533	958aa64a67fb5f9ee26bb0c0df04081b1a03ea5b4e2cf97d83c3f6d50ac5fd6e	original_standalone_attachment	16	B699-D-i3-round16-matveev-effective-bridge-20260922/REPORT.md
standalone_attachments/B699-D-i3-round17-high-layer-rank-gap-20260922/FAILURES.md	1865	46a69f8430e408c0b31fd571c03771b0e899584c86d51475ef8fd80edd67fa22	original_standalone_attachment	17	B699-D-i3-round17-high-layer-rank-gap-20260922/FAILURES.md
standalone_attachments/B699-D-i3-round17-high-layer-rank-gap-20260922/FRONTIER.json	1958	f83c0211d5108dbbf0ef43f94b396410322492dcf5d7982f4ebcf299b4a4b2b2	original_standalone_attachment	17	B699-D-i3-round17-high-layer-rank-gap-20260922/FRONTIER.json
standalone_attachments/B699-D-i3-round17-high-layer-rank-gap-20260922/HANDOFF.md	1471	29b1a4c361a10df745fe5a4f4a785006e969741fe102ddd5c2c0856ce435fc2d	original_standalone_attachment	17	B699-D-i3-round17-high-layer-rank-gap-20260922/HANDOFF.md
standalone_attachments/B699-D-i3-round17-high-layer-rank-gap-20260922/PROOFS.md	9215	13c8f0506b5f6d1f40af3ccc76352a30585ca716a46787a4d30ad60c75b61c89	original_standalone_attachment	17	B699-D-i3-round17-high-layer-rank-gap-20260922/PROOFS.md
standalone_attachments/B699-D-i3-round17-high-layer-rank-gap-20260922/REPLAY.md	1382	5501a406b88607dc05aa9a74997f261620ec2495a52664d3070bd9f40c064b4e	original_standalone_attachment	17	B699-D-i3-round17-high-layer-rank-gap-20260922/REPLAY.md
standalone_attachments/B699-D-i3-round17-high-layer-rank-gap-20260922/REPORT.md	4153	e6c4066969b38f9a44911934df7e08b21ccef5bba0fedd3cbbcd705694979a9a	original_standalone_attachment	17	B699-D-i3-round17-high-layer-rank-gap-20260922/REPORT.md
standalone_attachments/B699-D-i3-round18-pure-two-closure-20260922/FAILURES.md	1383	f7067c47c2c7a2b8b782000aa6dc4acdb803e93d4c20bed0b1fe0a7267d94ced	original_standalone_attachment	18	B699-D-i3-round18-pure-two-closure-20260922/FAILURES.md
standalone_attachments/B699-D-i3-round18-pure-two-closure-20260922/FRONTIER.json	1422	eff61c7d1d5bfa18d2f13680a496a4870535047644bbe5daa0d21df6eff9ad7e	original_standalone_attachment	18	B699-D-i3-round18-pure-two-closure-20260922/FRONTIER.json
standalone_attachments/B699-D-i3-round18-pure-two-closure-20260922/HANDOFF.md	1314	acacefc55414c2e12b2808810fbf30280445bb1e839c7c28b5632391a0192cf9	original_standalone_attachment	18	B699-D-i3-round18-pure-two-closure-20260922/HANDOFF.md
standalone_attachments/B699-D-i3-round18-pure-two-closure-20260922/PROOFS.md	7109	863efe6f33926af41fbcee650a7e6005806b79863b27046aa1e06705735af073	original_standalone_attachment	18	B699-D-i3-round18-pure-two-closure-20260922/PROOFS.md
standalone_attachments/B699-D-i3-round18-pure-two-closure-20260922/REPLAY.md	969	ffa2aee9d032ce6d64efac3f2ae5c1b8b30844ae5795e70732fd05495dc0e3a0	original_standalone_attachment	18	B699-D-i3-round18-pure-two-closure-20260922/REPLAY.md
standalone_attachments/B699-D-i3-round18-pure-two-closure-20260922/REPORT.md	4829	f60acf4ce89d31116acf7fdbaa720d0ce8c0bcdcd034076b859356ed153efb19	original_standalone_attachment	18	B699-D-i3-round18-pure-two-closure-20260922/REPORT.md
standalone_attachments/B699-D-i3-round19-odd-endpoint-polyheight-20260922/FAILURES.md	1584	81fa664b89d267a952fb34fec7ee17817ea3e51234963a2a3c573ce2333d1803	original_standalone_attachment	19	B699-D-i3-round19-odd-endpoint-polyheight-20260922/FAILURES.md
standalone_attachments/B699-D-i3-round19-odd-endpoint-polyheight-20260922/FRONTIER.json	1732	3f27611123f7e4d966df53f1077b0fc8f2846cc72d88ad673006be944e76e9b5	original_standalone_attachment	19	B699-D-i3-round19-odd-endpoint-polyheight-20260922/FRONTIER.json
standalone_attachments/B699-D-i3-round19-odd-endpoint-polyheight-20260922/HANDOFF.md	1663	c4b9dfe4860b40a918529615563465d77d6d4d24cc466250c5ac3e41b130555e	original_standalone_attachment	19	B699-D-i3-round19-odd-endpoint-polyheight-20260922/HANDOFF.md
standalone_attachments/B699-D-i3-round19-odd-endpoint-polyheight-20260922/PROOFS.md	10022	56859119919754f38bc734140d5638817860dcd35261605481b93709412d4020	original_standalone_attachment	19	B699-D-i3-round19-odd-endpoint-polyheight-20260922/PROOFS.md
standalone_attachments/B699-D-i3-round19-odd-endpoint-polyheight-20260922/REPLAY.md	567	c322c22d24a00fe4fb1e634f4b693d40360a85290d304b36b7ddcd436b5a6aba	original_standalone_attachment	19	B699-D-i3-round19-odd-endpoint-polyheight-20260922/REPLAY.md
standalone_attachments/B699-D-i3-round19-odd-endpoint-polyheight-20260922/REPORT.md	8939	8e0cef1ea61399f1164fc09aa96db962682f1f1b17d1c3026809a84c44520ef5	original_standalone_attachment	19	B699-D-i3-round19-odd-endpoint-polyheight-20260922/REPORT.md
standalone_attachments/B699-D-i3-round19-odd-endpoint-polyheight-20260922/outputs/replay.json	522	dc1bb0dd969f9de760fe7499833418dd503ad50163613f8a17ea19b8089aa0c2	original_standalone_attachment	19	B699-D-i3-round19-odd-endpoint-polyheight-20260922/outputs/replay.json
standalone_attachments/B699-D-i3-round20-cubic-A-central-closure-20260924/FAILURES.md	1763	f6fabe44ca5132080fc22ff7847efbfec8889ea6b99cf94ac7b45f447b778a8d	original_standalone_attachment	20	B699-D-i3-round20-cubic-A-central-closure-20260924/FAILURES.md
standalone_attachments/B699-D-i3-round20-cubic-A-central-closure-20260924/HANDOFF.md	1744	c144c64190bbb2653231264cc14cbd0330089035c42da82971d96a1b350bed5d	original_standalone_attachment	20	B699-D-i3-round20-cubic-A-central-closure-20260924/HANDOFF.md
standalone_attachments/B699-D-i3-round20-cubic-A-central-closure-20260924/PROOFS.md	8996	57fd64b4ce5f2ad8eff813d8c8b424cd77e82367b87a5b3e93c47c5da5c569a7	original_standalone_attachment	20	B699-D-i3-round20-cubic-A-central-closure-20260924/PROOFS.md
standalone_attachments/B699-D-i3-round20-cubic-A-central-closure-20260924/REPORT.md	3780	81ae335de80f453681607c928d871577cd3477ddf22d6f6c8c537308aa45b69b	original_standalone_attachment	20	B699-D-i3-round20-cubic-A-central-closure-20260924/REPORT.md
standalone_attachments/B699-D-i3-round21-negative-JB-cone-closure-20260924/FAILURES.md	2570	0ed0edd0cdfc6b84b16b27eb09f6cf4acab336fc6a71f21852028faa9a76738c	original_standalone_attachment	21	B699-D-i3-round21-negative-JB-cone-closure-20260924/FAILURES.md
standalone_attachments/B699-D-i3-round21-negative-JB-cone-closure-20260924/HANDOFF.md	2336	0b22df201b0b475b3e549adcfbe67d0f9bad3a07af241dfebcd97b0b8e915ca1	original_standalone_attachment	21	B699-D-i3-round21-negative-JB-cone-closure-20260924/HANDOFF.md
standalone_attachments/B699-D-i3-round21-negative-JB-cone-closure-20260924/PROOFS.md	10566	9e9b68fe4ce42d058e44f5199d71c7d1b021a504bfd6798c6ff835cb40c8ec11	original_standalone_attachment	21	B699-D-i3-round21-negative-JB-cone-closure-20260924/PROOFS.md
standalone_attachments/B699-D-i3-round21-negative-JB-cone-closure-20260924/REPORT.md	5942	e8cb4bb7712013a448abed4ec7768cca202a1999bfdf2ef36e3fdb921fa0a4f7	original_standalone_attachment	21	B699-D-i3-round21-negative-JB-cone-closure-20260924/REPORT.md
standalone_attachments/B699-D-i3-round22-remainder-septic-cone-20260924/FAILURES.md	2095	83432f44d40f22fe4d25c5671823b60bf842d9cd993630993eed363f9a963cd9	original_standalone_attachment	22	B699-D-i3-round22-remainder-septic-cone-20260924/FAILURES.md
standalone_attachments/B699-D-i3-round22-remainder-septic-cone-20260924/HANDOFF.md	2042	d39fe6f5c0e5f98d95654b8b8aea7a64f377b89e8eb8155079cb088cbd18c7ad	original_standalone_attachment	22	B699-D-i3-round22-remainder-septic-cone-20260924/HANDOFF.md
standalone_attachments/B699-D-i3-round22-remainder-septic-cone-20260924/PROOFS.md	10990	872c8b64c8e99ed7c8ee6393ba66bc00af3ed0c27f5b03e2f418b21eed60feee	original_standalone_attachment	22	B699-D-i3-round22-remainder-septic-cone-20260924/PROOFS.md
standalone_attachments/B699-D-i3-round22-remainder-septic-cone-20260924/REPORT.md	4961	8b344d13748efcc96c83940bf86b596398ab1a5e1064bb033314c91f5e16b6c6	original_standalone_attachment	22	B699-D-i3-round22-remainder-septic-cone-20260924/REPORT.md
validation_receipts/B699-D-i3-round20-cubic-A-central-closure-20260924-validation.json	1036	e0c27e4a44abdfb9c379ed1095b109dadec1127df5f659e718926a20b44b2f27	original_separate_validation_receipt	20	B699-D-i3-round20-cubic-A-central-closure-20260924-validation.json
validation_receipts/B699-D-i3-round21-negative-JB-cone-closure-20260924-validation.json	1094	c78ef0ea39dda56630f5e544d2c8d10cb6c50e8dc1688018a87876c99d736e72	original_separate_validation_receipt	21	B699-D-i3-round21-negative-JB-cone-closure-20260924-validation.json
validation_receipts/B699-D-i3-round22-remainder-septic-cone-20260924-validation.json	1061	74ee4dce41cc11f271fc2d4473dfd37bf355093f65222d3a93f57ebe1faa0b61	original_separate_validation_receipt	22	B699-D-i3-round22-remainder-septic-cone-20260924-validation.json
verify_archive.py	4124	70d4a2ebbb2da14c8a39e9ee939a9cfdcfeb99f2199622ed6bd7fc2b3201eb15	new_archival_metadata_only		generated_for_this_archive_request
