1752,876,1342908000
1754,877,1347514008
1756,878,1352130536
1758,879,1356757596
1760,880,1361395200
1762,881,1366043360
1764,882,1370702088
1766,883,1375371396
1768,884,1380051296
1770,885,1384741800
1772,886,1389442920
1774,887,1394154668
1776,888,1398877056
1778,889,1403610096
1780,890,1408353800
1782,891,1413108180
1784,892,1417873248
1786,893,1422649016
1788,894,1427435496
1790,895,1432232700
1792,896,1437040640
1794,897,1441859328
1796,898,1446688776
1798,899,1451528996
1800,900,1456380000
1802,901,1461241800
1804,902,1466114408
1806,903,1470997836
1808,904,1475892096
1810,905,1480797200
1812,906,1485713160
1814,907,1490639988
1816,908,1495577696
1818,909,1500526296
1820,910,1505485800
1822,911,1510456220
1824,912,1515437568
1826,913,1520429856
1828,914,1525433096
1830,915,1530447300
1832,916,1535472480
1834,917,1540508648
1836,918,1545555816
1838,919,1550613996
1840,920,1555683200
1842,921,1560763440
1844,922,1565854728
1846,923,1570957076
1848,924,1576070496
1850,925,1581195000
1852,926,1586330600
1854,927,1591477308
1856,928,1596635136
1858,929,1601804096
1860,930,1606984200
1862,931,1612175460
1864,932,1617377888
1866,933,1622591496
1868,934,1627816296
1870,935,1633052300
1872,936,1638299520
1874,937,1643557968
1876,938,1648827656
1878,939,1654108596
1880,940,1659400800
1882,941,1664704280
1884,942,1670019048
1886,943,1675345116
1888,944,1680682496
1890,945,1686031200
1892,946,1691391240
1894,947,1696762628
1896,948,1702145376
1898,949,1707539496
